"","logFC","pvalue","padj"
"ARSK",-0.013692808450659,0.281862003864071,0.347636812096106
"IRAK3",-0.0160800065995234,0.284808349625917,0.350852035120545
"KTN1-AS1",0.0106509063054275,0.443517037829475,0.514118674550885
"METTL8",-0.0269838053583059,0.00549698208983749,0.0102651260618071
"PITPNC1",0.0414650818535823,0.00906973518111406,0.0161771726247387
"RABIF",-0.0508598751319558,8.44562919988639e-09,4.64367183916182e-08
"SEC22A",0.0661284644100621,3.34343027973071e-09,1.96418998685802e-08
"TRMT10B",-0.0298730540248774,0.0161073287127012,0.0271796844444364
"WDR89",-0.00392961518641171,0.713132384871539,0.763852871509084
"ZNF599",-0.00461594879094007,0.659503683924656,0.715042567607063
"AASDH",0.0369445964951457,0.00148333839542076,0.00309779012859528
"MAST3",-0.1120165027146,3.38409994368096e-11,2.82919432471071e-10
"PAQR4",-0.0670380962515391,3.24925930260586e-05,9.14871326092091e-05
"PCSK6",-0.0382183689291005,0.054084933633661,0.080678909350361
"PPM1M",0.0421961062021721,0.000281955846294126,0.000671979460974624
"CBARP",-0.0563920651695945,0.0110214226088696,0.0193174833577311
"DPPA4",-0.227004965193656,5.21980955856439e-23,2.58471344507613e-21
"KCTD6",0.00996497936083657,0.322367642855145,0.39091760094066
"LRRC75A",-0.0509669918092047,0.000237607792407174,0.000574292221752106
"PPM1L",0.131264078848796,9.33912820617633e-15,1.42791219302405e-13
"RABL2B",-0.0730931443916628,1.16578192174218e-05,3.57034611735937e-05
"SMYD3",0.0234536928876445,0.036076365371517,0.0560595683516412
"SWI5",0.0878394431872655,1.17038542989938e-05,3.57977644858061e-05
"ZNF354B",-0.0382784305969189,0.00953240267809824,0.0169283218583547
"ZNF511",0.127184863878085,7.77328616183084e-07,2.93512443898662e-06
"AC007566.1",0.0425832541752634,0.00297708407673614,0.00585893021409276
"AVIL",0.0539840989160388,0.000769888663339123,0.00169209436253267
"C17orf58",0.0429740072345337,2.59461024262754e-05,7.43058998338788e-05
"DEPP1",0.0871706504863971,1.1859090006511e-06,4.33846428793596e-06
"FAIM",0.0039633034198637,0.735220715233013,0.783778696098493
"FRS3",0.0377114397403709,0.00222367663188191,0.00448221371769851
"MTLN",0.274088218212872,2.69176724453551e-14,3.77078715394545e-13
"PELI2",-0.0611871892704843,0.000456892801240453,0.00104412053859786
"RP9",0.094499220890395,0.000268556666700285,0.000642545596607065
"ZNF471",-0.00164688188732423,0.924644348941281,0.940656130958829
"ZNF555",0.0167522185331858,0.1675241270413,0.22149733017768
"AC241952.1",0.00249451224182966,0.93792008371518,0.951415861539502
"IRAK4",-0.0348805410740316,0.00178330440559479,0.00365632071337325
"LGALSL",0.0618545583634824,3.99684470619142e-10,2.79201117611937e-09
"MED18",0.084482892523776,4.80669904583186e-11,3.89130781848163e-10
"NRXN1",-0.12911977188142,2.64280942266445e-06,9.04896836187708e-06
"SBK1",-0.181268608509879,8.02244725059958e-21,3.03271759542956e-19
"ZNF28",-0.0425933227063295,0.00801771347583303,0.0144909948935441
"CEND1",-0.0582178687111802,0.0324969199186176,0.0511063342069952
"FAT3",-0.0238540487491878,0.277630515430119,0.34324174634938
"NOXA1",0.116717741952522,1.10578161283965e-08,5.96673719265816e-08
"THAP3",0.0794356103636515,1.41117285576061e-06,5.09256125756223e-06
"ARMH4",-0.0445755195262692,0.00336621799132235,0.00655648372802063
"C2CD2",-0.0416523197320938,6.47869892999639e-05,0.000172791802546039
"GAB3",0.106635680899278,1.23014357822487e-19,3.99092849433055e-18
"HS3ST1",-0.170360252670609,1.25329846476018e-15,2.21483991563717e-14
"TCEAL3",0.0925997595250846,2.24609968907e-05,6.49436060912798e-05
"TMEM234",-0.00723293624930662,0.603285848087429,0.665093324662405
"TRAF1",-0.0480639365356205,0.0016883269473949,0.00348073981155933
"TRIM21",0.0406796287368459,0.000708879833226152,0.00156725051448304
"TTLL7",0.0153900470242874,0.229650313840485,0.291267080920705
"ZNF616",-0.0474593760513555,9.80225914743995e-06,3.05182773456462e-05
"ZNF684",0.0238406670846908,0.0398933520833305,0.0614345374744122
"ATG4A",0.0267112516213255,0.00273918573807516,0.0054177222317222
"BOLA3",0.0254499632350695,0.0718612599308346,0.104459936693931
"C5orf63",0.0359070783714243,0.0258839896804633,0.0416045099103528
"CCDC61",0.0713731565909099,0.000115737688115681,0.000295045138468474
"CTU2",0.0595934848333172,0.00111507546893275,0.00238211535885683
"FAM122A",0.0475777199954615,4.35983749724426e-06,1.44024824313728e-05
"FAM13C",-0.166378411295454,6.20099430018353e-09,3.49647071608273e-08
"LPCAT2",0.0387088323594632,0.012614946187571,0.0218028264217203
"MOSPD2",0.0124439245197039,0.482382874748721,0.551234333871271
"NRBF2",-0.00650722454291951,0.547175095142095,0.613660468728454
"NUDT11",-0.0655572901039867,0.00035750036128177,0.00083408223825346
"SYN1",0.0937117408176011,3.39673390086396e-06,1.1435261624953e-05
"ZNF324",0.0070674120155481,0.678796275483979,0.732610147704572
"ZNF688",0.117630005610979,2.64133839130536e-07,1.10164595605327e-06
"AC083843.4",0.0203564953917604,0.179257846640442,0.234774134955276
"C18orf21",0.0685628864856759,5.65257528679609e-06,1.83066518227948e-05
"DHRS4-AS1",0.00966390609591212,0.455897013351528,0.526131213886438
"GUSBP11",-0.133303652727836,5.93641212839086e-06,1.91877786811583e-05
"L3HYPDH",0.0203957399248971,0.282552350775275,0.348401981545914
"PDSS1",-0.020139401507821,0.135149125994509,0.183605718877123
"SLC25A42",0.0414180933206326,0.00225767024279116,0.00454410266624353
"SLC25A45",-0.00221926662907836,0.900152098845753,0.921128573805124
"SLC39A3",0.119482986103245,1.36710088556764e-06,4.94583349502723e-06
"STXBP6",0.144965905756641,1.59696555563031e-09,9.9988597102883e-09
"CCDC88C",-0.01989970250964,0.290480375708086,0.357097281551971
"PSMA2",0.106299107452997,2.94028415019528e-06,9.98104786227143e-06
"PTRHD1",0.148848911234393,2.78181226062872e-10,2.00008130242e-09
"SCFD2",-0.0158112228841689,0.0807354345292159,0.116104480883232
"ST3GAL3",-0.0483190160394682,0.017636474235963,0.0294777517602754
"TMEM179B",0.0173600604941838,0.172289334515183,0.226900686736041
"ZNF765",-0.02837730756202,0.0170166944752285,0.0285773537658937
"ADAMTS3",-0.049994545988863,0.0142638173452669,0.0243780246123668
"C1orf105",-0.00324785013410812,0.907144113157374,0.926756503509202
"DPP10",-0.0844754028059887,0.00127436851802284,0.00269416667402398
"DTNB",-0.0410846249969255,0.000420574112084931,0.000968791623423712
"HLA-A",0.138700403175794,0.00463004380150633,0.00877561855242632
"HMOX2",0.0302029210140368,0.0110269705704118,0.0193208518973153
"ABHD8",0.0732851672214725,5.46448372383536e-05,0.000147491301171897
"AC022007.1",-0.0709473913236548,6.04698588184375e-08,2.86572637612668e-07
"AC245452.1",-0.0529442467426332,0.0161725775484384,0.0272802292597424
"AP5B1",-0.0703972953978527,1.40741603231654e-06,5.08040960240031e-06
"CDPF1",0.10349908632887,1.54741136076812e-11,1.36822637065341e-10
"DNAJC14",-0.136169038745444,5.03479331634407e-09,2.8787275068724e-08
"MBLAC2",-0.00327029609977735,0.858750047197953,0.886903556822593
"NFS1",0.0534970687722337,6.95169659976242e-08,3.2542723278572e-07
"PANX1",-0.0208275588982398,0.316756006432805,0.385151655933745
"PHRF1",-0.0609602305908939,6.63551005233981e-06,2.12629784035911e-05
"RAB30-DT",0.0420951097959362,0.0117125321122484,0.0203863397581668
"SOX17",0.0685802510983226,4.95644720083006e-06,1.61928818620305e-05
"TMEM107",0.039068256790062,0.000206834436002335,0.00050544026875444
"TUT1",0.0414476242027171,0.0309143782941726,0.0488058735882579
"ZNF473",-0.0675979108293888,9.66909328407361e-14,1.24485996654381e-12
"ZNF781",-0.00653658921049467,0.65875603005258,0.714469533800062
"ZNF839",-0.0927497775743196,1.97748725884381e-07,8.46696941229183e-07
"ZNRF2",0.0195457010469683,0.349252757143362,0.419270476681124
"AC068888.1",0.0629000565225891,0.0011824850621903,0.00251257559117695
"LINC02604",-0.115399425440152,1.49596137164326e-06,5.36292694034398e-06
"NAP1L5",-0.00901053818191462,0.483726200024707,0.552672544960336
"PDCD6",-0.171438402998014,1.64088471594502e-09,1.0244677881717e-08
"TEX30",0.0459029601850943,3.0687560484637e-05,8.67419080712258e-05
"CCL2",0.0643665454361155,0.0633976920187951,0.0932483026174722
"CLTCL1",-0.0197102562909862,0.116166893376331,0.160799047273839
"GPATCH3",0.0217372121738448,0.117913785682263,0.162699068225569
"HHATL",0.320940696178076,6.62675694630135e-40,1.80054508528463e-37
"MTBP",-0.0800768169783995,1.4676685455328e-07,6.44923624354408e-07
"USP51",0.0356270108034212,9.21116605540584e-05,0.000239449925642023
"ZFP36",0.0539129979503804,0.000623529131542736,0.00139271569336879
"CEP295",0.00148399661431763,0.935553852497762,0.949487722120524
"COG8",-0.0174898539490603,0.0581125705163138,0.0860472462163675
"FAM95C",-0.0809238786534281,0.00129448904216014,0.0027313907276901
"SELENOP",0.111862966658385,2.70740253305606e-09,1.61601573620673e-08
"TBCCD1",-0.064884719882065,8.08860213730791e-05,0.000212213938995715
"TRAPPC6A",0.0869323728509769,0.000363980605203649,0.00084768483090464
"AGK",-0.0305605181197338,0.162158994550923,0.215412607098204
"C9orf40",0.0288454180543435,0.0102115107305338,0.0180263295814323
"DYNC2H1",0.114477856685194,3.16236001192803e-15,5.18134413009615e-14
"EAF1",-0.0720386685344157,7.61053209269301e-14,9.91574021507515e-13
"PGF",0.0907630044813587,7.61365811328527e-07,2.88486070973901e-06
"PITX2",-0.225382123503572,2.09775088319067e-11,1.82028390010464e-10
"RAD51-AS1",-0.01805975279003,0.318285154682727,0.386722096829898
"SLC6A9",-0.178133561690208,1.86433566605564e-23,9.76492600670589e-22
"SNCA",-0.010961227604296,0.499279205208402,0.567608036465131
"ST7L",0.0163262689101808,0.057482011015762,0.0852103191256613
"TMEM150C",-0.00946534000054504,0.476270655697111,0.545779974659672
"TRIM9",-0.0700266202322389,0.0103646872422647,0.0182645927595752
"ZBTB7B",0.0303201174706339,0.00565391861777362,0.0105310492163673
"CSGALNACT1",0.0564270865591852,0.00239085752058436,0.00478832367682144
"RGMB",0.0802139041167404,3.40038813222732e-12,3.37246099015275e-11
"RTN4IP1",0.0438988412067505,0.000706198063740484,0.00156264593608812
"SPOCK2",0.0291076844964184,0.220143275694769,0.280957882533631
"ZNF570",0.0419900269612533,0.000288151235587357,0.000685904072737782
"CDK20",-0.0587741603149312,6.23572292516115e-09,3.51149820336579e-08
"EXOSC3",0.0352976301874956,0.00104303887105215,0.00224033480834356
"MYL5",-0.0581911657009385,0.00548388066356813,0.0102435937574127
"OLMALINC",-0.0208040693593358,0.18623907958538,0.242747359179745
"SEMA7A",-0.132069346540171,2.60827134689818e-11,2.221886016084e-10
"SLC22A5",0.000311110351884985,0.983207459610794,0.986611655631606
"SOCS3",-0.00426711787724652,0.830232973181036,0.863606511104408
"SPEF2",-0.0183996612725482,0.174402815043584,0.229355107843157
"BLOC1S1",0.154535395455525,6.50487971728857e-06,2.0875157793523e-05
"C8orf88",0.0447762401990427,0.0281175992979827,0.0447643713432972
"DBNDD1",-0.032683111475398,0.118897372192203,0.163882850151207
"PRICKLE2",-0.0540095858044554,0.00115455301386353,0.00246120961209679
"XK",-0.00711097041790042,0.700513128075007,0.75231325892245
"AC010615.2",-0.045731697775889,0.0207375160171287,0.0340670971023294
"BTNL9",0.0631001570632042,0.0147989837308517,0.0251903348757202
"C1D",0.0701348902202841,9.5750270206724e-09,5.20539818272653e-08
"CD58",0.0888839128203443,6.99235267841652e-12,6.57019190431616e-11
"CYB561D1",-0.0415706552644211,0.00187271152559308,0.00382879819984088
"DOCK5",0.0136511881296322,0.326489041791935,0.39510718038883
"MPPE1",-0.0199836747449534,0.273649646935883,0.338930550364462
"AC139768.1",-0.0130766203746174,0.15899818761035,0.211597383960631
"ADRB2",0.0388204258690641,0.00470573118867957,0.0089022550279604
"F13A1",0.103595797408924,0.000813630144931406,0.00178192516376077
"GFPT2",-0.0580663542859351,6.38384699693718e-05,0.000170436299967359
"ME1",0.0331798697884344,0.104655144296719,0.146670147422932
"MED27",0.0532348475097504,0.00535158268752862,0.0100122423484074
"METTL23",0.0714817932678433,1.74165446948778e-07,7.54639787078393e-07
"PAQR7",-0.0627403470651581,1.99918682118395e-05,5.82363484231613e-05
"PDP2",0.0168016395238713,0.257553907532704,0.321837507142046
"PSMC3IP",-0.116156269699931,2.17035813158847e-11,1.87704315332738e-10
"RNASET2",0.0434351510825872,0.00835469349527616,0.0150363178128025
"SYTL2",0.103572382723703,9.8434331925203e-08,4.47154495635144e-07
"ALG6",0.003449040910804,0.784485082949565,0.826020985535666
"ARHGAP18",0.0773259045370481,1.20576981731394e-07,5.39658543493768e-07
"FGF2",0.10594336062631,6.0847005872568e-08,2.8762836193912e-07
"GAREM2",-0.137369867488464,6.85088503544398e-16,1.27097073445605e-14
"NEMP2",-0.0655729612927613,2.92671954350255e-07,1.21290995507976e-06
"PIP4K2B",-0.178234125657091,3.07301456408455e-08,1.53556536186938e-07
"PPFIA3",0.0903073602894212,0.000115113302598303,0.000293683038436436
"SBNO2",-0.0676535984550358,0.000217671319904534,0.000530233349681535
"SRD5A1",-0.0214234073795984,0.00261898331803065,0.00519890113146966
"TMEM177",-0.022317211439753,0.0294085696769322,0.046620465020852
"WDR73",-0.121079074452883,9.82408802079502e-08,4.46586810621153e-07
"WHAMM",-0.0178765771553373,0.102458226783891,0.143823075418739
"ZNF283",0.0258990487771759,0.0756360622661147,0.109265122294491
"CBWD1",-0.0286359910056619,0.307854797441607,0.375553481267743
"COL24A1",-0.0409301261403456,0.0588293231766209,0.0870038683975449
"CYP7B1",-0.0851313411726872,1.27766594482046e-05,3.87519052380195e-05
"EFEMP1",0.144190419325276,3.63665715967412e-09,2.12211555599418e-08
"HLA-E",-0.043649728996925,0.0108702335820931,0.0190704313125718
"INVS",-0.0142990540873911,0.27129699459187,0.336432005654385
"KRIT1",0.0105482971779661,0.272530885030819,0.337737343459895
"LMO2",0.114457800321749,3.79196648416338e-15,6.12064689188846e-14
"PIK3CD",-0.026455618428153,0.0637751375559791,0.0937189120005723
"PRPS2",0.0253611901127949,0.048285389053585,0.0728694797543225
"RXRG",-0.0145604042919898,0.533899039866873,0.601097313358405
"SEMA3G",0.0447817120183364,0.00416097642775989,0.00796294271032201
"SLC9B2",-0.148774693494407,1.73593151765457e-11,1.52766658928819e-10
"ZDHHC11",-0.147911918506228,2.60431747180391e-08,1.31802516365024e-07
"AC092279.1",0.0423865855396937,0.03212827351937,0.050569038955242
"AK1",0.136079511202398,1.26303666814071e-06,4.5948463670547e-06
"C1QC",0.0915514001324831,0.000985006832604027,0.00212373270140878
"GLA",-0.00600363751074732,0.613385244596343,0.674232647284071
"LINS1",0.00409995113243543,0.716492813358215,0.766891418823952
"RING1",0.00706026535960962,0.506767709572041,0.575068691224098
"RNF165",0.0757397663543779,6.8036155344988e-09,3.80174609258498e-08
"SH3BP5",-0.215813726135089,3.13199730369015e-14,4.33625359179691e-13
"SLC25A14",0.0251215483654512,0.0333780325314119,0.0522902462792402
"TMEM267",0.00804833252014753,0.463483568489679,0.533470364508198
"ZNF286A",-0.0341555040483922,0.000260282370047462,0.000624696847655319
"ZNF441",0.0306401057798451,0.0199000267323176,0.0328568361365851
"BAIAP2",-0.00343419531949122,0.841281658591752,0.872593875564946
"CLSTN2",-0.247524410236351,2.79098828489538e-24,1.57576057193098e-22
"NRCAM",-0.168026100018327,2.35547857106195e-13,2.81577924141063e-12
"PARN",-0.133160064237997,2.67726113002122e-08,1.35231757001304e-07
"SPTBN2",-0.12353833845205,6.1417299947024e-09,3.4690533820229e-08
"SURF2",0.073404809278801,0.00941278101069742,0.0167318372552154
"TMEM182",0.0476052610358485,0.0144421967376005,0.0246538128078254
"TMEM9B-AS1",-0.0174632944463537,0.610806031249975,0.671850574307344
"ZNF256",-0.0298865197352444,0.0119162925338446,0.0207050742374635
"ZNF420",0.0488584549131559,0.000852466750075213,0.00185855422174539
"ZNF546",0.0165364068617967,0.131955395530906,0.179734962769094
"B3GNT5",-0.123589157885897,3.0730207582484e-09,1.81596450969985e-08
"PTPRZ1",-0.0460010655880934,0.118020599116835,0.162794780928796
"CSMD1",-0.168763414298874,2.97470662443659e-06,1.00873956827618e-05
"DTX3L",0.0921465414225617,6.66162304366732e-14,8.77584724601103e-13
"IFNGR2",0.00914323749020976,0.494346711943143,0.5629819959101
"LRCH2",0.0186533721690578,0.222407396218488,0.283486831653785
"NRAV",0.0270675963905262,0.00388943674125835,0.00747840689657842
"WDR46",-0.030148585449447,0.015762364911393,0.0266700523059663
"ADAM12",-0.0334383537863311,0.0658453025979125,0.0964969486255104
"ADAM22",-0.0200455817561485,0.209849000906739,0.269613897135818
"CLP1",-0.0293056283299181,0.00371373027856447,0.00717760377786571
"EPCAM",-0.0758264724047051,0.0200648137699544,0.0331121474361313
"LACTB2",0.0606269645506359,4.50043052606166e-06,1.48218724547718e-05
"ADHFE1",0.180343285153745,1.46838994692281e-14,2.15661505492874e-13
"C14orf93",0.0411244394386452,3.33534823197613e-07,1.36490780173934e-06
"DNAJA3",-0.0630100037283796,0.00137317609346898,0.00288528477702956
"EFHD1",0.00240569208767196,0.918744427570383,0.93552973332081
"GALK2",0.0396855777054466,0.000284391052874505,0.000677404319117354
"GRB14",-0.0474259932387876,0.00695829728438651,0.0127279261126183
"KRTCAP2",-0.0622153134909508,7.16237668113678e-06,2.28278877505831e-05
"MIR17HG",-0.118612115420777,2.45970627527067e-12,2.47909499552397e-11
"NKRF",-0.000284517441972607,0.980436636805983,0.984512982539547
"NXT1",0.0416571849065941,0.0225117804724963,0.0366494371392207
"RPL13AP5",0.135482432202893,4.44055320472938e-11,3.62784818860137e-10
"SCN2B",0.165658882574239,4.06471226517233e-20,1.38412473531012e-18
"SRSF12",-0.118928959210039,7.51943775511424e-28,5.80287024865088e-26
"TMEM216",0.016520406540839,0.283208574688835,0.349046137884311
"CFAP44",0.0127646756460702,0.433365164072994,0.503738722802138
"NTNG1",-0.213429200972041,1.33148890900084e-14,1.96662268982887e-13
"TMEM208",0.0954236082180489,1.09981377807226e-06,4.03627384012436e-06
"TSNARE1",-0.00965999744250448,0.419499068724147,0.489540699203679
"ZNF30",-0.00737227698979996,0.530701224759557,0.597985913678898
"ACTR3B",-0.0310432180914947,0.00877302252804384,0.0156994730805087
"ARMC7",0.0200519927326996,0.162625963378534,0.215874586705633
"DHRS7B",0.028477251329228,0.0760171934805205,0.109742775888084
"IFI6",0.205642270924945,2.04559515902758e-13,2.45886194138597e-12
"PFKFB4",-0.138801342615677,6.97695626955279e-14,9.16349080236732e-13
"TMCO4",0.017992296240137,0.128172454934621,0.175112629086248
"TPST1",0.0174341613492203,0.0680280175925195,0.0994865895314689
"TRMT61A",0.0377260925409389,0.0128275031841273,0.0221379246430314
"UBOX5",-0.00413843102351885,0.796436905976224,0.835986328188484
