regulator,target
hsa-mir-2467-5p,S100A16
hsa-mir-2467-3p,CCNF
hsa-mir-2467-3p,CEBPB
hsa-mir-2467-3p,FKBP5
hsa-mir-2467-3p,RPL18A
hsa-mir-2467-3p,UQCRB
hsa-mir-2467-3p,NTN1
hsa-mir-2467-3p,HIC2
hsa-mir-2467-3p,POLR1A
hsa-mir-2467-3p,FEM1A
hsa-mir-2467-3p,VWA1
hsa-mir-2467-3p,MYH14
hsa-mir-2467-3p,GSTCD
hsa-mir-2467-3p,FAM129A
hsa-mir-2467-3p,OCIAD2
hsa-mir-2467-3p,ZC3H6
hsa-mir-4786-5p,FKBP5
hsa-mir-4786-5p,ENPP1
hsa-mir-4786-5p,TNFRSF10B
hsa-mir-4786-5p,KLF2
hsa-mir-4786-5p,MAST3
hsa-mir-4786-5p,PRR12
hsa-mir-4786-5p,PLEKHG2
hsa-mir-4786-5p,PAPLN
hsa-mir-4786-5p,KIF18B
hsa-mir-4786-3p,COL9A2
hsa-mir-4786-3p,FANCA
hsa-mir-4786-3p,RORA
hsa-mir-4786-3p,RPL35A
hsa-mir-4786-3p,DNAJC11
hsa-mir-4787-5p,GUK1
hsa-mir-4787-5p,PER3
hsa-mir-4787-5p,FN3K
hsa-mir-4787-5p,CENPO
hsa-mir-4787-3p,TBXA2R
hsa-mir-4787-3p,PTCH2
hsa-mir-4787-3p,RPL35
hsa-mir-4787-3p,ULBP3
hsa-mir-4789-5p,NDST1
hsa-mir-4789-5p,RPS16
hsa-mir-4789-5p,ARHGEF11
hsa-mir-4789-5p,RAI1
hsa-mir-4789-5p,MGAT4C
hsa-mir-4789-5p,HHIP
hsa-mir-4789-5p,ZC3H6
hsa-mir-4789-3p,ADCYAP1R1
hsa-mir-4789-3p,AQP3
hsa-mir-4789-3p,GLI2
hsa-mir-4789-3p,NDST1
hsa-mir-4789-3p,RORA
hsa-mir-4789-3p,UCHL3
hsa-mir-4789-3p,MGAT4C
hsa-mir-4789-3p,PLCE1
hsa-mir-4789-3p,HHIP
hsa-mir-4789-3p,PLXNA4
hsa-mir-4789-3p,SYTL4
hsa-mir-4789-3p,RNF152
hsa-mir-4789-3p,ZC3H6
hsa-mir-4790-3p,FOXC1
hsa-mir-4790-3p,PPM1L
hsa-mir-4790-3p,SLC35F1
hsa-mir-4791,CAV1
hsa-mir-4791,TNFRSF10B
hsa-mir-4792,CRABP2
hsa-mir-4792,FOXC1
hsa-mir-4792,GALNT2
hsa-mir-4792,HIC2
hsa-mir-4792,S100A16
hsa-mir-4793-5p,SLC25A4
hsa-mir-4793-5p,LPP
hsa-mir-4793-5p,NOTCH1
hsa-mir-4793-5p,ENPP1
hsa-mir-4793-5p,IGSF6
hsa-mir-4793-5p,BASP1
hsa-mir-4793-5p,PLEKHG2
hsa-mir-4793-3p,CAD
hsa-mir-4793-3p,COL9A2
hsa-mir-4793-3p,FHL2
hsa-mir-4793-3p,NR3C1
hsa-mir-4793-3p,JAK3
hsa-mir-4793-3p,LPL
hsa-mir-4793-3p,ENPP1
hsa-mir-4793-3p,RPS19
hsa-mir-4793-3p,WT1
hsa-mir-4793-3p,TIMELESS
hsa-mir-4793-3p,NUP93
hsa-mir-4793-3p,UQCR11
hsa-mir-4793-3p,ZNF292
hsa-mir-4793-3p,PLEKHG2
hsa-mir-4793-3p,FAM129A
hsa-mir-4793-3p,OCIAD2
hsa-mir-4793-3p,KIF18B
hsa-mir-4793-3p,ATP8B3
hsa-mir-4793-3p,ZNF844
hsa-mir-4793-3p,DUSP28
hsa-mir-4793-3p,ANKRD36
hsa-mir-4794,COL9A2
hsa-mir-4794,LPP
hsa-mir-4794,NPR1
hsa-mir-4794,ENPP1
hsa-mir-4794,PLEKHG2
hsa-mir-4794,CENPO
hsa-mir-4794,KIF18B
hsa-mir-4794,FMC1
hsa-mir-4794,LDHD
hsa-mir-4795-5p,CCNF
hsa-mir-4795-5p,E2F3
hsa-mir-4795-5p,SCN2B
hsa-mir-4795-5p,TNFRSF10B
hsa-mir-4795-5p,PPIG
hsa-mir-4795-5p,NDOR1
hsa-mir-4795-5p,PHIP
hsa-mir-4795-5p,BTBD19
hsa-mir-4795-3p,FYB1
hsa-mir-4795-3p,NR3C1
hsa-mir-4795-3p,MYCN
hsa-mir-4795-3p,RPS16
hsa-mir-4795-3p,ZNF292
hsa-mir-4795-3p,TMEM100
hsa-mir-4796-3p,ACVR1B
hsa-mir-4796-3p,B2M
hsa-mir-4796-3p,CAV1
hsa-mir-4796-3p,F2R
hsa-mir-4796-3p,FOXC1
hsa-mir-4796-3p,NR3C1
hsa-mir-4796-3p,KRT10
hsa-mir-4796-3p,MKI67
hsa-mir-4796-3p,PLAGL2
hsa-mir-4796-3p,PRKCB
hsa-mir-4796-3p,SCD
hsa-mir-4796-3p,HMGA2
hsa-mir-4796-3p,SLC7A5
hsa-mir-4796-3p,PLEKHH1
hsa-mir-4796-3p,EGLN3
hsa-mir-4796-3p,FAM129A
hsa-mir-4796-3p,ANKRD52
hsa-mir-4797-5p,COL9A2
hsa-mir-4797-5p,CPE
hsa-mir-4797-5p,RPS27A
hsa-mir-4797-5p,SLC7A5
hsa-mir-4797-5p,LIMD1
hsa-mir-4797-5p,ARHGAP11A
hsa-mir-4797-5p,KLF2
hsa-mir-4797-5p,NCAPH
hsa-mir-4797-5p,MGAT4C
hsa-mir-4797-5p,MEMO1
hsa-mir-4797-5p,MRPL36
hsa-mir-4797-5p,BTBD19
hsa-mir-4797-3p,OCIAD2
hsa-mir-4799-5p,ACVR2B
hsa-mir-4799-3p,E2F3
hsa-mir-4799-3p,OCIAD2
hsa-mir-4800-5p,ECSIT
hsa-mir-4800-5p,TM4SF18
hsa-mir-4801,ADCYAP1R1
hsa-mir-4801,P2RY1
hsa-mir-4801,MGAT4C
hsa-mir-4801,LDHD
hsa-mir-4801,RNF152
hsa-mir-4801,MYZAP
hsa-mir-4802-5p,HIC2
hsa-mir-4802-5p,C19orf53
hsa-mir-4802-5p,FN3K
hsa-mir-4802-3p,B2M
hsa-mir-4802-3p,DLK1
hsa-mir-4802-3p,RCC2
hsa-mir-4803,MRPL36
hsa-mir-4803,ASB11
hsa-mir-4804-3p,B2M
hsa-mir-4804-3p,HMGA2
hsa-mir-4804-3p,GSTCD
hsa-mir-4520-2-3p,RCC2
hsa-mir-4520-2-3p,MYO18A
hsa-mir-5047,ACVR2B
hsa-mir-5047,FOXC1
hsa-mir-5047,GLUL
hsa-mir-5047,NBL1
hsa-mir-5047,RPS24
hsa-mir-5095,FANCA
hsa-mir-5095,FHL2
hsa-mir-5095,FOXC1
hsa-mir-5095,FOS
hsa-mir-5095,TTF2
hsa-mir-5095,LIMD1
hsa-mir-5095,NUP93
hsa-mir-5095,C1RL
hsa-mir-5095,FMC1
hsa-mir-5095,LDHD
hsa-mir-1273f,COL9A2
hsa-mir-1273f,GPR183
hsa-mir-1273f,GLUL
hsa-mir-1273f,HLA-A
hsa-mir-1273f,NPR1
hsa-mir-1273f,RPS19
hsa-mir-1273f,RPS27A
hsa-mir-1273f,SCN2B
hsa-mir-1273f,TIMELESS
hsa-mir-1273f,RHOF
hsa-mir-1273f,FN3K
hsa-mir-1273f,PRRC2B
hsa-mir-5096,ADCYAP1R1
hsa-mir-5096,RRAD
hsa-mir-5096,SKP1
hsa-mir-5096,SLC4A1
hsa-mir-5096,UQCRB
hsa-mir-5096,WT1
hsa-mir-5096,SLC7A5
hsa-mir-5096,AOC3
hsa-mir-5096,MSRB1
hsa-mir-5096,KCNQ5
hsa-mir-5096,PLEKHG2
hsa-mir-5096,PPDPF
hsa-mir-5096,PRRC2B
hsa-mir-5096,ZNF384
hsa-mir-642a-3p,HIP1
hsa-mir-642a-3p,PDE4D
hsa-mir-642a-3p,RPL18A
hsa-mir-642a-3p,MRPL57
hsa-mir-550a-3-5p,GALNT2
hsa-mir-550a-3-5p,MKI67
hsa-mir-550a-3-5p,NPR1
hsa-mir-550a-3-5p,LIMD1
hsa-mir-550a-3-5p,FMC1
hsa-mir-550a-3-5p,UNC5B
hsa-mir-4433a-5p,RPL37
hsa-mir-4433a-5p,UBE2V1
hsa-mir-4433a-5p,RABAC1
hsa-mir-548ah-3p,BCAT1
hsa-mir-548ah-3p,PSMA2
hsa-mir-548ah-3p,RPS16
hsa-mir-548ah-3p,HMGA2
hsa-mir-548ah-3p,RECK
hsa-mir-548ah-3p,LIMD1
hsa-mir-548ah-3p,RCC2
hsa-mir-548ah-3p,HHIP
hsa-mir-548ah-3p,FRMD5
hsa-mir-548ah-3p,PLXNA4
hsa-mir-548ah-3p,DNAAF3
hsa-mir-4482-3p,RPL37
hsa-mir-4482-3p,TLL1
hsa-mir-4482-3p,CD109
hsa-mir-4482-3p,MYO18A
hsa-mir-4999-5p,PRKCB
hsa-mir-4999-3p,CEBPD
hsa-mir-4999-3p,FHL2
hsa-mir-4999-3p,HIP1
hsa-mir-4999-3p,KCNQ5
hsa-mir-5000-5p,PLCE1
hsa-mir-5000-5p,STK26
hsa-mir-5000-5p,MYH14
hsa-mir-5000-5p,PRRC2B
hsa-mir-5000-3p,PDGFB
hsa-mir-5000-3p,PTMS
hsa-mir-5000-3p,SLC7A5
hsa-mir-5000-3p,CDK2AP2
hsa-mir-5000-3p,NUP210
hsa-mir-5000-3p,LDHD
hsa-mir-5001-5p,CCNF
hsa-mir-5001-5p,XPC
hsa-mir-5001-5p,HIC2
hsa-mir-5001-5p,NDOR1
hsa-mir-5001-5p,PRRC2B
hsa-mir-5001-5p,KBTBD12
hsa-mir-5001-3p,E2F2
hsa-mir-5001-3p,TIMELESS
hsa-mir-5001-3p,VASH1
hsa-mir-5001-3p,BOC
hsa-mir-5001-3p,STUM
hsa-mir-5002-5p,RPL18A
hsa-mir-5002-5p,PRRC2B
hsa-mir-5002-5p,NEGR1
hsa-mir-5002-3p,SMOC2
hsa-mir-5002-3p,SLX4
hsa-mir-5002-3p,PLXNA4
hsa-mir-5003-5p,INCENP
hsa-mir-5003-5p,WT1
hsa-mir-5003-3p,KCNJ8
hsa-mir-5003-3p,PTGER3
hsa-mir-5003-3p,HMGA2
hsa-mir-5003-3p,ZNF292
hsa-mir-5003-3p,RHOF
hsa-mir-5003-3p,ANKEF1
hsa-mir-5004-5p,FANCA
hsa-mir-5004-5p,SCD
hsa-mir-5004-5p,RAI1
hsa-mir-5004-3p,CAV1
hsa-mir-5004-3p,TMEM100
hsa-mir-5004-3p,GSTCD
hsa-mir-548ao-5p,HS3ST3B1
hsa-mir-548ao-5p,HHIP
hsa-mir-548ao-3p,UQCR10
hsa-mir-548ao-3p,ZNF844
hsa-mir-5006-5p,WT1
hsa-mir-5006-5p,TRIB1
hsa-mir-5006-5p,DDIT4
hsa-mir-5006-3p,ADCYAP1R1
hsa-mir-5006-3p,CHRM2
hsa-mir-5006-3p,FOXC1
hsa-mir-5006-3p,GLUL
hsa-mir-5006-3p,NR3C1
hsa-mir-5006-3p,NFATC1
hsa-mir-5006-3p,NFIA
hsa-mir-5006-3p,NOTCH1
hsa-mir-5006-3p,AP1S2
hsa-mir-5006-3p,CACNA1G
hsa-mir-5006-3p,C1RL
hsa-mir-5006-3p,VANGL2
hsa-mir-5006-3p,SORCS2
hsa-mir-5006-3p,CACHD1
hsa-mir-5006-3p,SEMA4G
hsa-mir-5006-3p,CHCHD5
hsa-mir-5006-3p,C11orf74
hsa-mir-5006-3p,KLHL40
hsa-mir-5006-3p,NEGR1
hsa-mir-5006-3p,MYO18A
hsa-mir-5007-5p,CPE
hsa-mir-5007-5p,KLF2
hsa-mir-5007-5p,SPECC1
hsa-mir-5007-5p,BTBD19
hsa-mir-5007-3p,TTF2
hsa-mir-5007-3p,RAI1
hsa-mir-5007-3p,C11orf74
hsa-mir-548ap-5p,AQP3
hsa-mir-548ap-5p,ITGB8
hsa-mir-548ap-5p,MKI67
hsa-mir-548ap-5p,PLAGL2
hsa-mir-548ap-5p,WBP4
hsa-mir-548ap-5p,DDIT4
hsa-mir-548ap-5p,RCC2
hsa-mir-548ap-5p,ANKEF1
hsa-mir-548ap-3p,SMTN
hsa-mir-548ap-3p,EDIL3
hsa-mir-548ap-3p,KLF2
hsa-mir-548ap-3p,FEM1A
hsa-mir-548ap-3p,ANKEF1
hsa-mir-5008-5p,CAD
hsa-mir-5008-5p,SGCD
hsa-mir-5008-5p,SLC7A5
hsa-mir-5008-5p,LIMD1
hsa-mir-5008-5p,SLC47A1
hsa-mir-5008-5p,VANGL2
hsa-mir-5008-5p,VWA1
hsa-mir-5008-3p,RPL35
hsa-mir-5008-3p,VASH1
hsa-mir-5008-3p,ASB11
hsa-mir-5009-5p,TGFB2
hsa-mir-5009-5p,NDOR1
hsa-mir-5009-5p,MYO18A
hsa-mir-5009-3p,RNF152
hsa-mir-5009-3p,ANKRD52
hsa-mir-5010-5p,CCNF
hsa-mir-5010-5p,MAPK13
hsa-mir-5010-5p,TBXA2R
hsa-mir-5010-5p,UBE2V1
hsa-mir-5010-5p,SETD1B
hsa-mir-5010-5p,NDOR1
hsa-mir-5010-5p,SLC47A1
hsa-mir-5010-5p,PKNOX2
hsa-mir-5010-5p,VSIR
hsa-mir-5010-5p,FN3K
hsa-mir-5010-5p,MYH14
hsa-mir-5010-5p,PRRC2B
hsa-mir-5010-3p,B2M
hsa-mir-5010-3p,BCAT1
hsa-mir-5010-3p,COL9A2
hsa-mir-5010-3p,FHL2
hsa-mir-5010-3p,RORA
hsa-mir-5010-3p,RPLP1
hsa-mir-5011-5p,ACVR2B
hsa-mir-5011-5p,NDST1
hsa-mir-5011-5p,NFIA
hsa-mir-5011-5p,PPP1R1A
hsa-mir-5011-5p,RORA
hsa-mir-5011-5p,RPL37
hsa-mir-5011-5p,RPS27A
hsa-mir-5011-5p,UCHL3
hsa-mir-5011-5p,WNT11
hsa-mir-5011-5p,MAP3K12
hsa-mir-5011-5p,SSPN
hsa-mir-5011-5p,ARHGEF11
hsa-mir-5011-5p,RAI1
hsa-mir-5011-5p,MGAT4C
hsa-mir-5011-5p,PHIP
hsa-mir-5011-5p,FBXW7
hsa-mir-5011-5p,HHIP
hsa-mir-5011-5p,TTYH3
hsa-mir-5011-5p,KIAA1671
hsa-mir-5011-5p,C11orf74
hsa-mir-5011-5p,OCIAD2
hsa-mir-5011-5p,ASB11
hsa-mir-5011-5p,BTBD19
hsa-mir-5011-5p,NEGR1
hsa-mir-5011-5p,ZC3H6
hsa-mir-5011-3p,PRR12
hsa-mir-5011-3p,PLXNA4
hsa-mir-5087,ACVR2B
hsa-mir-5087,UBE2V1
hsa-mir-5088-5p,TNFRSF10B
hsa-mir-5088-5p,NLGN1
hsa-mir-5088-5p,NEGR1
hsa-mir-5089-5p,FANCA
hsa-mir-5089-5p,HIP1
hsa-mir-5089-5p,TBXA2R
hsa-mir-5089-5p,TTF2
hsa-mir-5089-5p,TNFRSF10B
hsa-mir-5089-5p,TIMELESS
hsa-mir-5089-5p,LIMD1
hsa-mir-5089-5p,SERF2
hsa-mir-5089-5p,C11orf1
hsa-mir-5089-5p,ECHDC3
hsa-mir-5089-5p,TMEM134
hsa-mir-5089-5p,EGFLAM
hsa-mir-5089-5p,LDHD
hsa-mir-5091,FN3K
hsa-mir-5093,E2F3
hsa-mir-5093,LPP
hsa-mir-5093,ROCK1
hsa-mir-5093,UCHL3
hsa-mir-5093,TBC1D2B
hsa-mir-5093,RCC2
hsa-mir-5093,MRPL36
hsa-mir-5094,ITGB8
hsa-mir-5186,FKBP5
hsa-mir-5186,NR3C1
hsa-mir-5186,LPP
hsa-mir-5186,NPR1
hsa-mir-5186,SLC7A5
hsa-mir-5186,KLF2
hsa-mir-5186,BASP1
hsa-mir-5186,ATP8B2
hsa-mir-5186,HHIP
hsa-mir-5186,ULBP3
hsa-mir-5186,SLX4
hsa-mir-5186,S100A16
hsa-mir-5186,RDH10
hsa-mir-5186,RNF152
hsa-mir-5187-5p,GLUL
hsa-mir-5187-5p,MAPK13
hsa-mir-5187-5p,SLC7A5
hsa-mir-5187-5p,SEC24C
hsa-mir-5187-5p,HIC2
hsa-mir-5187-5p,C19orf53
hsa-mir-5187-5p,PRRC2B
hsa-mir-5187-3p,LPP
hsa-mir-5187-3p,PLAGL2
hsa-mir-5187-3p,RBX1
hsa-mir-5187-3p,RAI1
hsa-mir-5187-3p,TMEM100
hsa-mir-5189-5p,CAD
hsa-mir-5189-5p,PPP1R1A
hsa-mir-5189-5p,RPS15A
hsa-mir-5189-5p,UQCRFS1
hsa-mir-5189-5p,WT1
hsa-mir-5189-5p,SLC7A5
hsa-mir-5189-5p,LIMD1
hsa-mir-5189-5p,ZNF292
hsa-mir-5189-5p,HEBP2
hsa-mir-5189-5p,PAPLN
hsa-mir-5189-5p,ATP8B3
hsa-mir-5189-5p,ZNF844
hsa-mir-5189-5p,STUM
hsa-mir-5190,FEM1A
hsa-mir-5190,MRPL57
hsa-mir-5190,ATP8B3
hsa-mir-5190,VWC2
hsa-mir-5191,PTMS
hsa-mir-5191,HIC2
hsa-mir-5191,PLEKHG2
hsa-mir-5192,CEBPB
hsa-mir-5192,PLAGL2
hsa-mir-5192,UBE2V1
hsa-mir-5192,RECK
hsa-mir-5192,PKNOX2
hsa-mir-5192,MYH14
hsa-mir-5193,CAV1
hsa-mir-5193,NR3C1
hsa-mir-5193,VWA5A
hsa-mir-5193,SLC4A1
hsa-mir-5193,XPC
hsa-mir-5193,KLF2
hsa-mir-5193,TENM3
hsa-mir-5193,PKNOX2
hsa-mir-5193,FLYWCH2
hsa-mir-5194,E2F3
hsa-mir-5194,PLAGL2
hsa-mir-5194,UBE2V1
hsa-mir-5194,NUP93
hsa-mir-5194,VASH1
hsa-mir-5194,KCNQ5
hsa-mir-5194,TTYH3
hsa-mir-5194,MCRIP1
hsa-mir-5195-5p,PPP1R10
hsa-mir-5195-5p,SLC7A5
hsa-mir-5195-5p,UQCR10
hsa-mir-5195-3p,PLAGL2
hsa-mir-5196-5p,CDH6
hsa-mir-5196-5p,HIP1
hsa-mir-5196-5p,PDGFB
hsa-mir-5196-5p,FXYD1
hsa-mir-5196-5p,SLC7A5
hsa-mir-5196-5p,MAST3
hsa-mir-5196-5p,FEM1A
hsa-mir-5196-5p,DNAJC11
hsa-mir-5196-5p,FN3K
hsa-mir-5196-5p,MYH14
hsa-mir-5196-5p,BTBD19
hsa-mir-5196-5p,ANKRD52
hsa-mir-5196-5p,SYCE1L
hsa-mir-5196-3p,SLC25A4
hsa-mir-5196-3p,NOTCH1
hsa-mir-5196-3p,XPC
hsa-mir-5196-3p,C11orf74
hsa-mir-5197-5p,CPE
hsa-mir-5197-5p,E2F3
hsa-mir-5197-5p,PTMS
hsa-mir-5197-5p,RPS15A
hsa-mir-5197-5p,ARHGAP11A
hsa-mir-5197-5p,QTRT2
hsa-mir-5197-5p,FLYWCH2
hsa-mir-5197-5p,SLC35E2B
hsa-mir-5197-3p,CPE
hsa-mir-5197-3p,PLXNA2
hsa-mir-5197-3p,SLC7A5
hsa-mir-5197-3p,SETD1B
hsa-mir-5197-3p,TSPAN15
hsa-mir-4524b-5p,TEF
hsa-mir-4524b-5p,TLL1
hsa-mir-4524b-5p,RECK
hsa-mir-4524b-5p,SETD1B
hsa-mir-4524b-5p,TMEM100
hsa-mir-4524b-3p,E2F3
hsa-mir-4524b-3p,MLLT6
hsa-mir-4524b-3p,RPS5
hsa-mir-4524b-3p,SLC4A1
hsa-mir-4524b-3p,PHIP
hsa-mir-4524b-3p,FEM1A
hsa-mir-4524b-3p,APCDD1
hsa-mir-4524b-3p,NEGR1
hsa-mir-5571-5p,ACVR2B
hsa-mir-5571-5p,NPR1
hsa-mir-5571-5p,RPL37
hsa-mir-5571-5p,UQCR11
hsa-mir-5571-5p,MSRB2
hsa-mir-5571-5p,C11orf1
hsa-mir-5571-5p,BTBD19
hsa-mir-5571-5p,ZNF844
hsa-mir-5571-3p,RPS21
hsa-mir-5571-3p,SCN2B
hsa-mir-5100,DYNLT1
hsa-mir-5100,KIF18B
hsa-mir-5572,GLI2
hsa-mir-5572,RPL18A
hsa-mir-5572,GSTO1
hsa-mir-5572,PRRC2B
hsa-mir-548aq-5p,AQP3
hsa-mir-548aq-5p,ITGB8
hsa-mir-548aq-5p,MKI67
hsa-mir-548aq-5p,PLAGL2
hsa-mir-548aq-5p,WBP4
hsa-mir-548aq-5p,DDIT4
hsa-mir-548aq-5p,RCC2
hsa-mir-548aq-5p,ANKEF1
hsa-mir-548aq-3p,BCAT1
hsa-mir-548aq-3p,PSMA2
hsa-mir-548aq-3p,RPS16
hsa-mir-548aq-3p,RECK
hsa-mir-548aq-3p,LIMD1
hsa-mir-548aq-3p,RCC2
hsa-mir-548aq-3p,HHIP
hsa-mir-548aq-3p,FRMD5
hsa-mir-548aq-3p,PLXNA4
hsa-mir-548aq-3p,DNAAF3
hsa-mir-548ar-5p,AQP3
hsa-mir-548ar-5p,ITGB8
hsa-mir-548ar-5p,MKI67
hsa-mir-548ar-5p,PLAGL2
hsa-mir-548ar-5p,WBP4
hsa-mir-548ar-5p,DDIT4
hsa-mir-548ar-5p,RCC2
hsa-mir-548ar-5p,ANKEF1
hsa-mir-548ar-3p,ACVR2B
hsa-mir-548ar-3p,RPS16
hsa-mir-548ar-3p,HMGA2
hsa-mir-548ar-3p,CRLS1
hsa-mir-548ar-3p,SLX4
hsa-mir-548ar-3p,LDHD
hsa-mir-548as-5p,AQP3
hsa-mir-548as-5p,ITGB8
hsa-mir-548as-5p,MKI67
hsa-mir-548as-5p,PLAGL2
hsa-mir-548as-5p,WBP4
hsa-mir-548as-5p,DDIT4
hsa-mir-548as-5p,RCC2
hsa-mir-548as-5p,ANKEF1
hsa-mir-548as-3p,JAK2
hsa-mir-548as-3p,KLF2
hsa-mir-548as-3p,FEM1A
hsa-mir-548as-3p,PRRC2B
hsa-mir-548as-3p,NEGR1
hsa-mir-5579-3p,E2F3
hsa-mir-5579-3p,UQCRB
hsa-mir-664b-5p,PAPLN
hsa-mir-664b-3p,UQCRFS1
hsa-mir-664b-3p,BASP1
hsa-mir-664b-3p,MAGEL2
hsa-mir-664b-3p,PHIP
hsa-mir-664b-3p,FBXW7
hsa-mir-664b-3p,RCC2
hsa-mir-5580-5p,NDOR1
hsa-mir-5580-3p,NR3C1
hsa-mir-5580-3p,RORA
hsa-mir-5580-3p,UCHL3
hsa-mir-5580-3p,WNT11
hsa-mir-5580-3p,AOC3
hsa-mir-5580-3p,AP1S2
hsa-mir-5580-3p,RAI1
hsa-mir-5580-3p,NLGN3
hsa-mir-5580-3p,HHIP
hsa-mir-5580-3p,BTBD19
hsa-mir-5580-3p,ZC3H6
hsa-mir-5581-5p,DPYSL3
hsa-mir-5581-5p,HMGA1
hsa-mir-5581-5p,HES4
hsa-mir-5581-5p,STUM
hsa-mir-5581-3p,FOS
hsa-mir-5581-3p,POLR1A
hsa-mir-5581-3p,FEM1A
hsa-mir-5581-3p,ZDHHC14
hsa-mir-548at-5p,FOXC1
hsa-mir-548at-5p,RPS19
hsa-mir-548at-3p,KLF2
hsa-mir-548at-3p,FEM1A
hsa-mir-5582-5p,NR3C1
hsa-mir-5582-5p,RPS11
hsa-mir-5582-5p,PLCE1
hsa-mir-5582-5p,NECAB1
hsa-mir-5582-5p,PLEKHG2
hsa-mir-5582-5p,MARS2
hsa-mir-5582-5p,UNC5B
hsa-mir-5582-3p,ACVR2B
hsa-mir-5582-3p,LIMD1
hsa-mir-5582-3p,RCC2
hsa-mir-5582-3p,QTRT2
hsa-mir-5582-3p,SLX4
hsa-mir-5582-3p,FRMD5
hsa-mir-5582-3p,DNAAF3
hsa-mir-5583-5p,BCAT1
hsa-mir-5583-5p,PPIG
hsa-mir-5583-5p,GSTCD
hsa-mir-5583-5p,C11orf74
hsa-mir-5583-3p,E2F3
hsa-mir-5584-5p,CPE
hsa-mir-5584-5p,INCENP
hsa-mir-5584-5p,SCD
hsa-mir-5584-5p,SLC7A5
hsa-mir-5584-5p,NCAPH
hsa-mir-5584-5p,MGAT4C
hsa-mir-5584-5p,LDHD
hsa-mir-5584-3p,C11orf74
hsa-mir-5584-3p,MYO18A
hsa-mir-5585-5p,ITGA5
hsa-mir-5585-5p,HS3ST3B1
hsa-mir-5585-3p,SCN2B
hsa-mir-5586-5p,DPYSL3
hsa-mir-5586-5p,FOS
hsa-mir-5586-5p,NR3C1
hsa-mir-5586-5p,FOXP4
hsa-mir-5586-3p,COL9A2
hsa-mir-5586-3p,PEBP1
hsa-mir-5586-3p,PTMS
hsa-mir-5586-3p,UBE2V1
hsa-mir-5586-3p,RECK
hsa-mir-5586-3p,LIMD1
hsa-mir-5586-3p,MRPL57
hsa-mir-5586-3p,ANKRD52
hsa-mir-5587-5p,MKI67
hsa-mir-5587-5p,PDE1A
hsa-mir-5587-5p,RHOQ
hsa-mir-5587-5p,COL22A1
hsa-mir-5587-3p,FANCA
hsa-mir-548au-5p,AQP3
hsa-mir-548au-5p,ITGB8
hsa-mir-548au-5p,MKI67
hsa-mir-548au-5p,PLAGL2
hsa-mir-548au-5p,WBP4
hsa-mir-548au-5p,DDIT4
hsa-mir-548au-5p,RCC2
hsa-mir-548au-5p,ANKEF1
hsa-mir-548au-3p,E2F3
hsa-mir-548au-3p,DNAAF3
hsa-mir-1295b-5p,FHL2
hsa-mir-1295b-5p,ITGA5
hsa-mir-1295b-5p,SARM1
hsa-mir-1295b-5p,ZC3H6
hsa-mir-1295b-3p,RPL37A
hsa-mir-1295b-3p,ENAM
hsa-mir-1295b-3p,IGSF9B
hsa-mir-5588-5p,E2F3
hsa-mir-5588-5p,OCIAD2
hsa-mir-5588-3p,APAF1
hsa-mir-5588-3p,RPL37
hsa-mir-5588-3p,UBE2V1
hsa-mir-5588-3p,ADGRG1
hsa-mir-5588-3p,SETD1B
hsa-mir-5588-3p,ULBP3
hsa-mir-5588-3p,BTBD19
hsa-mir-5589-5p,CYB5A
hsa-mir-5589-5p,FANCA
hsa-mir-5589-5p,FKBP5
hsa-mir-5589-5p,GUK1
hsa-mir-5589-5p,HIP1
hsa-mir-5589-5p,MAPK13
hsa-mir-5589-5p,TTF2
hsa-mir-5589-5p,HIST1H2BJ
hsa-mir-5589-5p,SERF2
hsa-mir-5589-5p,MSRB2
hsa-mir-5589-5p,DPPA4
hsa-mir-5589-5p,C11orf1
hsa-mir-5589-5p,TMEM134
hsa-mir-5589-5p,CHCHD5
hsa-mir-5589-5p,ZNF670
hsa-mir-5589-5p,RDH10
hsa-mir-5589-5p,LDHD
hsa-mir-5589-3p,BCAT1
hsa-mir-5589-3p,RCC2
hsa-mir-5589-3p,SLX4
hsa-mir-5590-5p,NR3C1
hsa-mir-5590-5p,C1RL
hsa-mir-5590-3p,B2M
hsa-mir-5590-3p,PEBP1
hsa-mir-5590-3p,PDE4D
hsa-mir-5590-3p,PRKCB
hsa-mir-5590-3p,SCD
hsa-mir-5590-3p,PPIG
hsa-mir-5590-3p,MRPL36
hsa-mir-5590-3p,EGLN3
hsa-mir-5591-5p,HMGA1
hsa-mir-5591-5p,NBL1
hsa-mir-5591-5p,SCD
hsa-mir-5591-5p,LIMD1
hsa-mir-5591-5p,ADGRG1
hsa-mir-5591-5p,SETD1B
hsa-mir-5591-5p,SLC47A1
hsa-mir-5591-5p,NEGR1
hsa-mir-5591-5p,ANKRD52
hsa-mir-5591-5p,CHCHD10
hsa-mir-5591-3p,KLF2
hsa-mir-548av-5p,RCC2
hsa-mir-548av-3p,E2F3
hsa-mir-548av-3p,RPS21
hsa-mir-548av-3p,CRLS1
hsa-mir-548av-3p,RNF152
hsa-mir-5680,FHL2
hsa-mir-5680,PSMA2
hsa-mir-5680,SCD
hsa-mir-5680,SGCD
hsa-mir-5680,MYH14
hsa-mir-5681a,PDGFB
