"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OBSL1",9084.56829345381,-0.0445610249622789,0.010914329964917,-4.08279987003469,4.44963400470892e-05,0.000122018769321728
"FHL2",30743.0268934478,0.265284875963319,0.0180623560952517,14.6871689697812,7.79010643860689e-49,5.64436489846173e-46
"RPL37",15693.2556381537,0.164952249298798,0.0247472823058254,6.66546925275787,2.63821040715795e-11,2.24592298499699e-10
"CALU",8145.78621194456,-0.0473796905257593,0.00922549289091382,-5.13573541121293,2.8104283170397e-07,1.16731229652331e-06
"ADPRHL1",10019.7560122094,0.00703110638236382,0.0125071129379405,0.562168616950347,0.574001141323071,0.638203144512829
"VCL",10239.2923154023,-0.0207102406609658,0.00882222332345063,-2.34750809423688,0.0188994625115495,0.0313636327873303
"ITGB1",8024.73671370339,-0.0831424348132893,0.028650536868439,-2.90195032627391,0.00370847339308833,0.00716854627657577
"WDR1",9479.74876977025,-0.0145392178704931,0.00782831642923162,-1.85725985937441,0.0632741923368704,0.0930771505140383
"CCND2",9732.93758480043,-0.0391908051237933,0.00853935043090648,-4.58943633252829,4.44444529266688e-06,1.46559938070699e-05
"TSPAN9",11395.153261024,0.0293582971687819,0.00898059088146314,3.26908302096028,0.00107896638316144,0.00231179227356522
"SERPINH1",9819.4830289349,0.0267180197893038,0.00840052863044618,3.18051648469707,0.00147012774745983,0.00307315372373315
"LUC7L3",12734.144371402,0.0633210244833684,0.0284843451639414,2.22301141623319,0.0262150301787764,0.0420536806385735
"MMP15",9859.37301598964,-0.00506555177626163,0.0114899667539951,-0.440867400638938,0.659308995212275,0.714890914163492
"MAP4K4",10850.5292463634,0.0232472877292529,0.0105230529837581,2.20917710526918,0.0271623246879666,0.043397162633892
"COX4I1",14526.0258015114,0.13613388587342,0.0223310373353497,6.09617385117716,1.08637263441267e-09,7.04198404473663e-09
"ERBB2",8345.89582674962,-0.0568262829758833,0.00902429172338719,-6.29703523752599,3.03392331092989e-10,2.16339135162098e-09
"RPL13A",14804.1072142283,0.125362526291967,0.0191737602036912,6.53823376114998,6.22495770253618e-11,4.95943178720079e-10
"DENND5A",8636.36546593321,-0.0340580602141836,0.0139506041804961,-2.44133227303511,0.0146331840306642,0.0249439270850768
"HMGB2",9181.79221710911,0.0160658750323764,0.00891246769002593,1.80262925949857,0.0714464586564492,0.103926468190655
"ATP5MC3",13747.9581429534,0.116304723692647,0.0154206916078485,7.54212110911115,4.62388014622284e-14,6.24271685994185e-13
"RPS20",15261.105552533,0.15437251160772,0.0204092984879191,7.56383232373706,3.9136416790436e-14,5.34468217571588e-13
"UBA1",7756.5135952168,-0.0384387832568012,0.012609002748782,-3.04851890531266,0.002299724422757,0.00461928321601675
"YWHAZ",8363.45869196701,-0.000737864993548903,0.0096768803909536,-0.0762502959361463,0.939219968755001,0.952290043730291
"YWHAQ",6315.93796673147,-0.084601946374625,0.0150584901143374,-5.61822239362992,1.9293206859003e-08,1.00048510479172e-07
"GNB1",7354.18556855912,-0.0634071962998905,0.00814271765641522,-7.78698205873997,6.86286928088757e-15,1.06681217117206e-13
"PPP1CB",11220.5003532799,0.0883381386271965,0.0148698169392688,5.94076840273063,2.83689163802289e-09,1.68789875652803e-08
"TPI1",12342.8203957481,0.0823904387549699,0.0175158358643994,4.7037686007567,2.55402705721827e-06,8.77492647003179e-06
"ARGLU1",8470.57657988189,-0.0340996892465569,0.0132186401855846,-2.57966695271302,0.00988956416578161,0.017507763791248
"TOP2A",10575.6381808328,0.0598282964518086,0.017362231658043,3.44588746597523,0.000569187334485462,0.00128010712473864
"RPS19",14066.8226592799,0.121774082281478,0.0271197705134056,4.49023277026936,7.11453823786419e-06,2.26920537290841e-05
"RBM24",12618.7251714918,0.0882912345173486,0.0152286963888852,5.79768827631162,6.72352783763018e-09,3.76344420851386e-08
"BSG",14048.632449228,0.109453849762811,0.0163935360975072,6.67664676563921,2.44471232080899e-11,2.09624839500269e-10
"HNRNPM",8102.13585731967,-0.0266289475951185,0.0083060994034792,-3.20595098873538,0.00134616914834887,0.00283264569744529
"NONO",7061.80264756801,-0.0847344454062718,0.00716091080585233,-11.8329145137546,2.63819496947397e-32,3.12793989017087e-30
"RPLP2",14619.8931742445,0.153259164053422,0.0340928183757502,4.49535038037317,6.94554822379789e-06,2.21856086051364e-05
"DSTN",10955.6917233369,0.0868722429936827,0.0104714641121478,8.29609327437823,1.07591069501861e-16,2.24512436550924e-15
"RPS5",15447.4128005187,0.15970496426408,0.0267778126982593,5.96407802473206,2.46019167553095e-09,1.4840804732782e-08
"SRL",12154.4907951295,0.0894426205529106,0.0142120200362306,6.29344880776237,3.10488934942014e-10,2.20916349673417e-09
"ARF1",9456.4327123534,0.01739805582873,0.00714078838035911,2.4364334723297,0.0148328976549669,0.0252447672212029
"SNTA1",12451.8414120074,0.110349614125734,0.0158592990755996,6.95803853623725,3.45042845257665e-12,3.41430105299732e-11
"EIF4G1",6908.87354512093,-0.0943180098884374,0.0140546045216264,-6.71082631626571,1.93525348058256e-11,1.69506889817043e-10
"ADD1",7584.5600524548,-0.0548973276886603,0.00913469103933829,-6.00976294132407,1.85794799053027e-09,1.14895010395902e-08
"COL5A2",7785.37920328384,-0.0450423106696026,0.0152600467031898,-2.95164959489852,0.0031608139692502,0.00618504662970159
"HNRNPA0",7520.41754741342,-0.035697345266107,0.00658197905560052,-5.4234972436949,5.84441169436544e-08,2.77744594578053e-07
"RPL32",15372.2586650234,0.173187150411928,0.0267916844730949,6.46421282640322,1.01827474940186e-10,7.84890028469211e-10
"CALM2",11141.4738480306,0.0946155762142404,0.0152919573270367,6.18727702352115,6.12123403614845e-10,4.13428970996624e-09
"RPS23",13600.7647683526,0.137340625369437,0.0219269413630728,6.26355601063139,3.76295905521974e-10,2.64563406998253e-09
"ATP1B1",8376.56557369601,-0.0258185158097225,0.0142471181248881,-1.81219216289227,0.0699565096013547,0.101941094773281
"SRSF3",8496.05881750655,0.00911273510571275,0.00910230664343373,1.00114569445829,0.31675637644114,0.385151655933745
"IVNS1ABP",7083.92870080271,-0.0437690816158074,0.0131750921901635,-3.32210818596664,0.000893400469456832,0.00194066104641172
"RPL10A",11004.9895308657,0.0786900614054359,0.0169822833080642,4.63365614493484,3.59263548885533e-06,1.20483131950419e-05
"SRSF5",8535.51895377508,-0.0373085160125872,0.0126709087758094,-2.94442306173133,0.00323557381948514,0.00631806464346836
"AP2M1",9526.42058474565,0.0327479116796344,0.00813093854712192,4.02756846455641,5.63566595334765e-05,0.000151891620920769
"HSPD1",6690.65358397085,-0.0727442529174017,0.0120395319739471,-6.04211634429114,1.52105715358492e-09,9.56952599954392e-09
"CALD1",9478.39365415157,0.038746374130532,0.0200123468207944,1.93612345805798,0.0528525821130283,0.0790032522542252
"RPS12",12518.986649183,0.126434368615272,0.0220301355726832,5.73915526748039,9.51499552790678e-09,5.17899732247331e-08
"TMBIM6",9534.231699683,0.0245362829557265,0.00683199871738694,3.59137698508103,0.00032893542926931,0.00077241193167633
"PLXNB2",7041.13227583098,-0.0701265023145441,0.0117960815269035,-5.94489807099125,2.76628935308456e-09,1.64890062810461e-08
"CAMK2D",9312.5891294005,0.0449252511647486,0.0111995719419694,4.01133645085087,6.03759955623766e-05,0.00016205468905629
"H1F0",8885.50163134996,0.0283020521602431,0.0109093175896928,2.59430087423463,0.00947835004226808,0.0168437990531762
"CTNND1",7195.62812202931,-0.0740816766390466,0.011343676473572,-6.5306584520141,6.5481170615866e-11,5.19468021394236e-10
"CD81",11417.7319913401,0.0909646887575479,0.0184042264661644,4.94259777365724,7.70884226098967e-07,2.91670208203735e-06
"MACF1",9210.36676036936,-0.0102682827129425,0.013816325646566,-0.743199239480482,0.457361063743795,0.527447430661117
"DSP",9361.61799386318,-0.0324695812697664,0.0122768434323435,-2.64478254925243,0.00817434290088562,0.0147393585114545
"SF1",6935.91956398655,-0.0659941167134202,0.0106728280913563,-6.18337671594911,6.27447388986647e-10,4.22902782799165e-09
"MYLK3",8882.26621385184,0.0130993929242674,0.0127012055568768,1.03135036005894,0.302376550214592,0.369631171421756
"TIMP3",8570.30167429391,-0.0167935356525755,0.00901965354494587,-1.86188256221722,0.0626196455053926,0.0922079052366863
"UQCRC1",10632.8708139859,0.0738114742904444,0.0147074811117112,5.01863464789156,5.204001258759e-07,2.03938054136824e-06
"MARCKSL1",6717.15848713675,-0.0481780765393518,0.0143132495504753,-3.3659775419588,0.000762729179148993,0.00167748970564269
"AGRN",5443.08386032732,-0.143158241507239,0.0181915506864497,-7.86949084081507,3.56087480851035e-15,5.7964951752608e-14
"VEGFA",8727.33182457911,-0.0286016575984546,0.01838777149168,-1.55547166829847,0.119833777016073,0.165016589572761
"NASP",6968.07336403335,-0.0730832580624244,0.0109192260110342,-6.69308044256723,2.18520933306388e-11,1.88863486559437e-10
"PTMS",13071.7707849129,0.151036995732421,0.0307841527116745,4.90632297555949,9.27996676650454e-07,3.46193725883159e-06
"USP22",5878.87104062351,-0.131669256847564,0.0183367873504776,-7.18060663140832,6.94027747945685e-13,7.57448526251684e-12
"SELENOW",12744.3986318961,0.13973897386912,0.019427252661745,7.19293542438381,6.34129393378226e-13,7.00280740765353e-12
"MYO18B",7444.58126630036,-0.0550143278586399,0.01693340461742,-3.24886395273663,0.00115866879401956,0.00246917621104626
"VCP",7707.84009553939,-0.0184712856683196,0.00754408759435719,-2.44844528079654,0.0143474221038086,0.0245112757503106
"AP002956.1",6761.49980450438,-0.0556976219884681,0.010240135145033,-5.43914911274239,5.35356351011002e-08,2.55872966684203e-07
"TPM4",6306.42479499503,-0.0619860545866108,0.0100001578760065,-6.19850759909848,5.70010541814864e-10,3.87393303092728e-09
"LARP1",6602.77986404873,-0.0661490864997714,0.0101788895859512,-6.4986544889012,8.1041545675632e-11,6.31765593963892e-10
"PLEKHA7",8100.04263688925,-0.0244154814482495,0.0146282472461174,-1.66906404010431,0.0951046889243094,0.134645609308602
"SF3B1",8446.58689856327,-0.00401995844054769,0.0154650298645488,-0.259938614781652,0.794911124489974,0.834855120437933
"IGFBP5",9433.9430694868,-0.0264220848062383,0.0142370214067135,-1.85587167789035,0.0634718507791122,0.0933363262894555
"SFRP1",9134.46800228155,0.00328021968899618,0.0114473954308306,0.286547250753805,0.774459009022749,0.817721372706824
"PRRC2B",5096.67753139563,-0.189817392126371,0.0307481999390217,-6.17328469643126,6.68856131554964e-10,4.49187521510805e-09
"EZR",8564.03454279707,0.00744375378437683,0.00516218970904372,1.44197602256577,0.149309137900414,0.200232127365025
"MFN2",8117.9931839201,0.0175409312010115,0.0119170596876734,1.47191770963061,0.14104310065376,0.190481942500398
"RGS5",7069.5219295432,0.0134723919317775,0.013137615958141,1.02548224690867,0.305135697910228,0.372654721616743
"UQCRC2",9410.95985636439,0.0358647110147702,0.00795553526963995,4.50814556144798,6.5396705382003e-06,2.0981644073606e-05
"SMPX",9731.47148296113,0.0864673784343225,0.0124525767552923,6.94373382581833,3.81869709054188e-12,3.76158968692199e-11
"UBA52",11745.7273295945,0.123447738930325,0.025775305078172,4.7893803218208,1.6729713883526e-06,5.92904696926485e-06
"XRCC5",7450.39496933945,-0.00684972440561606,0.00972442205626555,-0.704383701775131,0.481193853031039,0.54997197714756
"UGP2",8479.71007498192,0.0469591013389875,0.0120541458644487,3.89568052909366,9.79233924738691e-05,0.000252994628495285
"ACTN4",6441.23889518416,-0.0326201951723973,0.0125945814045804,-2.59001820898422,0.00959708553753966,0.0170269609006383
"SERBP1",7428.86465389779,-0.000731282924753162,0.0091761212289431,-0.0796941220051199,0.936480534545543,0.950103394130142
"SLC25A5",8842.94949813131,0.000520397778164363,0.0110449696219165,0.0471162706624144,0.962420559625678,0.970381827494248
"DEK",7290.51763080764,-0.000709160352192925,0.0125247709732533,-0.0566206243377498,0.954847405053037,0.964685092315571
"ACTN1",6229.54500215359,-0.0653365574248372,0.0120627528225186,-5.41638864578803,6.08148357712371e-08,2.87580525064711e-07
"NFE2L1",7873.48337881199,-0.0219820901250719,0.0139684553167144,-1.57369513139857,0.115557947939195,0.160109078617124
"EMILIN1",5825.19316123362,-0.0991279872118775,0.0151939993391547,-6.52415371352731,6.83865490745427e-11,5.40543862442537e-10
"MAP3K20",9731.67525162135,0.0633967441642664,0.013845488867762,4.57887365117746,4.67486464337295e-06,1.53361035205321e-05
"CS",7055.44087038754,-0.0473068700852004,0.0095723757488352,-4.94201975836113,7.73173779129537e-07,2.92282099345143e-06
"KPNB1",6375.61108806758,-0.0619896039240262,0.00843363402991136,-7.35028384017723,1.97786395498849e-13,2.38624437566696e-12
"LTBP4",8567.05880273244,-0.000278113839534805,0.0174903045983517,-0.0159010289369697,0.987313349133786,0.989741790884154
"FZD1",10211.5553352214,0.0320591592832661,0.0126121603329753,2.54192449484213,0.0110243985965637,0.0193201029960203
"ACADVL",10916.2900117015,0.0736377191937898,0.0101493641060951,7.25540225220291,4.00469895172146e-13,4.60169900690319e-12
"SREBF2",7614.25266179362,-0.00753131629675093,0.0115848653371595,-0.650099597842845,0.515627888993617,0.583802320362423
"MSN",6063.45492314258,-0.0855826997914175,0.011907447005729,-7.1873256920851,6.60726714890395e-13,7.26576544317076e-12
"ISYNA1",6160.74066118251,-0.0885007256836279,0.0176167232193629,-5.02367691094534,5.06914866733717e-07,1.9913203891389e-06
"SNHG29",7648.15979258305,-0.0222304095295304,0.00842103288911346,-2.63986732058361,0.00829384903413387,0.0149383205500862
"HMGN1",5808.56419802509,-0.104059834599786,0.0134213077824325,-7.75333047171399,8.95132657905398e-15,1.37183550227993e-13
"GATA4",6475.32980222776,-0.0570274206299698,0.00840838687378791,-6.78220703756457,1.18353695747549e-11,1.07043613033255e-10
"MAT2A",6005.78219866904,-0.120345997175146,0.0223802905459838,-5.37732059053818,7.56024859961049e-08,3.51267410887496e-07
"EWSR1",6976.66928504411,-0.0528032574558604,0.00933611120586732,-5.65580853650029,1.55114307974753e-08,8.20024647185542e-08
"BCAM",11373.9225321725,0.0758293008667366,0.0160130925128225,4.73545636522215,2.18562726934504e-06,7.6013202258128e-06
"KANK2",8391.39779977924,0.0014245148274612,0.0117292895841434,0.121449369737361,0.903335114854068,0.923443844483991
"SEPT7",6984.47234710097,-0.00286125607385409,0.0148175107020984,-0.19309964618071,0.84688092974865,0.877285233183629
"KHDRBS1",6603.82899380989,-0.0160716797155322,0.0066875863320903,-2.40321080244041,0.0162518159393672,0.0273880583384452
"CTSB",6657.80823622101,-0.0296359303096955,0.0104797985078588,-2.82791031597329,0.00468529302558405,0.00886744908426457
"ZFP36L1",7037.38727856347,-0.00903761244358199,0.0157612234610275,-0.573408052105163,0.566368439603108,0.631169545356211
"CALM1",8499.21062197516,0.0565098146360785,0.00805214382635679,7.01798376366639,2.25092694040289e-12,2.28812074487409e-11
"RBM20",7944.05202912868,0.00382557439194892,0.0109860314818232,0.34822168480752,0.727673703582377,0.776876264089829
"SUN1",7320.64224708042,-0.0158255269726792,0.0122775192585334,-1.28898408867735,0.197403618246701,0.255588006470116
"DDB1",6623.37210277399,-0.0484239695036589,0.00955243559015765,-5.06927987596719,3.99323670698178e-07,1.60740102260668e-06
"MICAL2",5955.60007434427,-0.0889003248295883,0.0148989867155725,-5.96687053466993,2.41847149980619e-09,1.45958839891126e-08
"CBX5",6498.67416413609,-0.0650414214185733,0.00841786614448917,-7.72659250006645,1.10463539887022e-14,1.65403615063897e-13
"PKP2",7180.63160648688,0.0078578787851385,0.0113747237440783,0.690819307961594,0.489679100295161,0.558690825478916
"TOP2B",8691.59409454814,0.0430049308667189,0.0154476504296497,2.78391403680243,0.00537072663358707,0.0100437362711848
"P4HB",7861.77379055162,0.00450275882860343,0.00793229243643228,0.56764912094298,0.570273245893876,0.634815950234545
"SPEG",8289.93648351764,-0.0160832466397188,0.0145856115871827,-1.10267893420747,0.27016661810222,0.335285417476991
"PFKM",9581.56687802013,0.0233172653601784,0.00948973230597399,2.45710464830496,0.0140061879980419,0.0239785644356082
"DDX3X",6081.59169706136,-0.050945154294731,0.0199869656135171,-2.54891889443573,0.010805742739686,0.0189726032324966
"HNRNPUL1",6169.28802504116,-0.0700883731312787,0.00948820697217144,-7.38689336529497,1.50299037870886e-13,1.85800952787876e-12
"GOT1",8293.26121394708,0.0220255143336498,0.00959998207019915,2.29432869484442,0.0217716255311263,0.0355776895347637
"ATP2B4",7555.21879704081,-0.0408344179383005,0.0164320337527832,-2.48504954119779,0.0129533406670116,0.0223344089078748
"GANAB",6219.50219283258,-0.0712556983891126,0.0107286151153343,-6.64164923646739,3.10192456713516e-11,2.61102408226596e-10
"OGDH",8155.17892136986,0.00662416633463691,0.00934308771334127,0.708991132040649,0.478329979965518,0.547322302045121
"CD63",10652.7502845222,0.0869381392827866,0.0198885788755888,4.37125949654926,1.23531870485911e-05,3.76162188857635e-05
"MAGED1",6658.60225378363,-0.0269097483489858,0.00953909548423798,-2.82099580546713,0.00478748288556931,0.00903986561366657
"SEPT9",6461.35401432509,-0.0475912196400021,0.00934562929014703,-5.09235046271061,3.53651618493195e-07,1.4418019407278e-06
"RPL10",11005.5577818003,0.121302420205202,0.0185650723245885,6.53390507100494,6.40765680043595e-11,5.0925447892313e-10
"CNN1",6220.40810675694,0.014678253851307,0.0201862395783461,0.727141565636247,0.467139238206805,0.536967208240186
"HSPA9",7070.63427842088,0.00209451564426886,0.00885842535566475,0.236443336165775,0.813088671906399,0.850044285290842
"PPP2R1A",8590.98660196095,0.0295335574408557,0.0127705672193818,2.31262691261143,0.020743160542856,0.0340720780604443
"TTYH3",5085.7921064232,-0.13820400559786,0.0124441988870749,-11.1058981660446,1.17430723904196e-28,9.51261801961814e-27
